ключ_клиента,регион_проживания,город_проживания,возраст,пол,месяц_покупок,оборот_аптеки,оборот_рестораны,оборот_одежда_и_обувь,оборот_автоуслуги,оборот_супермаркеты,оборот_такси,оборот_красота,оборот_развлечения,оборот_жд_билеты,оборот_образование,оборот_дом_и_ремонт,оборот_спорттовары,оборот_животные,оборот_цветы,оборот_фастфуд,оборот_каршеринг,оборот_аренда_авто,активация_кэшбэка_аптеки,активация_кэшбэка_рестораны,активация_кэшбэка_одежда_и_обувь,активация_кэшбэка_автоуслуги,активация_кэшбэка_супермаркеты,активация_кэшбэка_такси,активация_кэшбэка_красота,активация_кэшбэка_развлечения,активация_кэшбэка_жд_билеты,активация_кэшбэка_образование,активация_кэшбэка_дом_и_ремонт,активация_кэшбэка_спорттовары,активация_кэшбэка_животные,активация_кэшбэка_цветы,активация_кэшбэка_фастфуд,активация_кэшбэка_каршеринг,активация_кэшбэка_аренда_авто,кэшбэк_аптеки,кэшбэк_рестораны,кэшбэк_одежда_и_обувь,кэшбэк_автоуслуги,кэшбэк_супермаркеты,кэшбэк_такси,кэшбэк_красота,кэшбэк_развлечения,кэшбэк_жд_билеты,кэшбэк_образование,кэшбэк_дом_и_ремонт,кэшбэк_спорттовары,кэшбэк_животные,кэшбэк_цветы,кэшбэк_фастфуд,кэшбэк_каршеринг,кэшбэк_аренда_авто
935564,Липецкая область,Липецк,49,M,2023-04-01,,6669.0,8244.0,,53717.0,20088.0,,,34904.0,,181717.0,,,,5787.0,,,,,1.0,,,,,,,,,,,,,,,,,411.0,,,,,,,,,,,,,,
935564,Липецкая область,Липецк,49,M,2023-05-01,837.0,5427.0,52752.0,,25705.0,5424.0,,,11424.0,,181764.0,5394.0,4099.0,,10194.0,,,,0.0,,,,1.0,,,,,,,1.0,0.0,,,,,,,,,264.0,,,,,,,0.0,,,,
935564,Липецкая область,Липецк,49,M,2023-06-01,17413.0,5022.0,,,67042.0,19479.0,1050.0,,8072.0,,173080.0,,12383.0,,18990.0,,,1.0,,,,,,,,0.0,,1.0,1.0,,,0.0,,,867.0,,,,,,,,,,8637.0,,,,,,
935564,Липецкая область,Липецк,49,M,2023-07-01,31786.0,146076.0,203460.0,,152103.0,16707.0,1050.0,27300.0,,,143403.0,5484.0,31165.0,,114822.0,,,1.0,,,,1.0,,0.0,,,,,0.0,1.0,,,,,1578.0,,,,6591.0,,,,,,,,1554.0,,,,
935564,Липецкая область,Липецк,49,M,2023-08-01,,11181.0,,,122648.0,44.0,,,5342.0,,173597.0,,34165.0,,1194.0,,,0.0,,,,1.0,,0.0,0.0,,,,,1.0,,,,,,,,,6102.0,,,,,,,,1422.0,,,,
935564,Липецкая область,Липецк,49,M,2023-09-01,14118.0,10839.0,,,162158.0,9573.0,1200.0,,17368.0,,515639.0,,11048.0,,13324.0,,,1.0,,,,1.0,,,,,,,0.0,1.0,,,,,702.0,,,,8079.0,,,,,,,,192.0,,,,
941567,Москва,Москва,44,M,2023-04-01,3486.0,21690.0,9432.0,9480.0,24778.0,6090.0,15600.0,1800.0,,,,,,,214650.0,,,,1.0,,,,,,1.0,,,,,,,,,,,1083.0,,,,,,90.0,,,,,,,,,
941567,Москва,Москва,44,M,2023-05-01,,24420.0,,,55870.0,,15600.0,11700.0,,,6021.0,,3363.0,,165267.0,,,,,0.0,,,,1.0,,,,,0.0,,0.0,,,,,,,,,,780.0,,,,,,,,,,
941567,Москва,Москва,44,M,2023-06-01,1785.0,,,40821.0,68979.0,1662.0,16200.0,13050.0,,,15534.0,10434.0,3814.0,5820.0,143015.0,,,,1.0,,1.0,,,1.0,,,,,,,0.0,,,,,,,,,,810.0,,,,,,,,,,
941567,Москва,Москва,44,M,2023-07-01,5712.0,52857.0,14799.0,,65132.0,6576.0,20400.0,6600.0,,,5400.0,,4335.0,,98024.0,,,0.0,,0.0,1.0,,,1.0,1.0,,,,,0.0,,,,,,,,,,,1020.0,324.0,,,,,,,,,
941567,Москва,Москва,44,M,2023-08-01,717.0,18660.0,,20937.0,8244.0,3420.0,,12750.0,,,,,8361.0,,76233.0,,,,,,1.0,1.0,,0.0,1.0,,,,0.0,,,,,,,,,,282.0,,,636.0,,,,,,,,,
941567,Москва,Москва,44,M,2023-09-01,3201.0,10500.0,,2052000.0,3824.0,1464.0,,2217.0,,,,,1263.0,,24039.0,,,0.0,1.0,,1.0,,0.0,,1.0,,,,,0.0,,,,,,525.0,,102600.0,,,,90.0,,,,,,,,,
969180,Москва,Москва,50,M,2023-04-01,18719.0,60040.0,17541.0,,68500.0,30351.0,,6408.0,,,10236.0,,,,53113.0,,,1.0,1.0,,1.0,,,,0.0,,,,,,,,,,933.0,2994.0,,,,,,,,,,,,,,,
969180,Москва,Москва,50,M,2023-05-01,1755.0,38124.0,29262.0,,109856.0,,,900.0,,,11466.0,,,,47160.0,,,1.0,0.0,,,,1.0,,1.0,0.0,,,,,,,,,87.0,,,,,,,45.0,,,,,,,,,
969180,Москва,Москва,50,M,2023-06-01,15238.0,84486.0,810.0,95850.0,77693.0,20013.0,,1500.0,,,,,,,49395.0,,,1.0,,,,1.0,,,0.0,,,,,,,,,,759.0,,,,3867.0,,,,,,,,,,,,
969180,Москва,Москва,50,M,2023-07-01,6534.0,33720.0,,104293.0,133265.0,12042.0,3000.0,,,26100.0,,,,,48169.0,2888.0,,1.0,1.0,,,,,1.0,,0.0,,,,,,,,,324.0,1674.0,,,,,150.0,,,,,,,,,,
969180,Москва,Москва,50,M,2023-08-01,9861.0,40770.0,870.0,,119083.0,,,,,,5430.0,,,,53157.0,3393.0,,0.0,,,,1.0,,1.0,,,0.0,,,,,,,,,,,,5934.0,,,,,,,,,,,,
969180,Москва,Москва,50,M,2023-09-01,,67023.0,106275.0,,107267.0,,,,,,7308.0,2967.0,,1290.0,62445.0,,,1.0,,,,,,1.0,0.0,,,1.0,,,0.0,,,0.0,,,,,,,,,,,360.0,,,,,,
983133,Пермский край,Пермь,47,F,2023-04-01,4206.0,8859.0,134328.0,,44655.0,34623.0,3000.0,166384.0,,129937.0,52293.0,,1995.0,11772.0,30804.0,,,,1.0,,,,,1.0,1.0,,,,,,0.0,,,,,441.0,,,,,150.0,7947.0,,,,,,,,,
983133,Пермский край,Пермь,47,F,2023-05-01,231.0,97617.0,1260.0,,80782.0,30693.0,2550.0,64941.0,,618750.0,10338.0,,1830.0,,25140.0,,,1.0,,,,,1.0,1.0,,,,,,,,,,,9.0,,,,,1458.0,126.0,,,,,,,,,,
983133,Пермский край,Пермь,47,F,2023-06-01,5337.0,41679.0,5010.0,,25360.0,46119.0,6000.0,55080.0,,399000.0,15150.0,,,,23835.0,,,1.0,,,,,,1.0,,,,,,0.0,0.0,,,,264.0,,,,,,300.0,,,,,,,,,,
983133,Пермский край,Пермь,47,F,2023-07-01,1062.0,45984.0,51348.0,,51539.0,32022.0,4620.0,22503.0,,,19215.0,,12486.0,750.0,24567.0,,,1.0,1.0,,,,,1.0,,,,,,,,,,,51.0,2289.0,,,,,1266.0,,,,,,,,,,
983133,Пермский край,Пермь,47,F,2023-08-01,4515.0,20286.0,,,45530.0,37578.0,3000.0,91864.0,600.0,,26862.0,,,3300.0,22960.0,,,1.0,,,,1.0,1.0,,,,,,0.0,0.0,,,,,222.0,,,,1824.0,1710.0,,,,,,,,,,,
983133,Пермский край,Пермь,47,F,2023-09-01,7092.0,68617.0,33141.0,,30585.0,41862.0,3000.0,18192.0,10974.0,,,,,3600.0,39522.0,,,1.0,1.0,,,,,1.0,,0.0,,,,,0.0,,,,348.0,3402.0,,,,,1005.0,,,,,,,,,,
1015614,Москва,Москва,40,M,2023-04-01,3180.0,124474.0,,,299110.0,22941.0,,13380.0,47140.0,90672.0,,,9900.0,7495.0,70919.0,,,1.0,1.0,,,,,,1.0,,,,0.0,,,,,,159.0,6207.0,,,,,,75.0,,,,,,,,,
1015614,Москва,Москва,40,M,2023-05-01,156.0,13092.0,,34200.0,408075.0,12102.0,,,,58968.0,45044.0,,,,55347.0,,,1.0,1.0,,,,,,0.0,0.0,,,,,0.0,,,,6.0,645.0,,,,,,,,,,,,,,,
1015614,Москва,Москва,40,M,2023-06-01,999.0,36753.0,6720.0,,240716.0,9735.0,,1380.0,,,7824.0,,,,100965.0,,,,1.0,,1.0,,,,1.0,0.0,,,,,,,,,,1830.0,,,,,,69.0,,,,,,,,,
1015614,Москва,Москва,40,M,2023-07-01,17327.0,119283.0,5418.0,,378850.0,6750.0,4500.0,25650.0,,1530.0,1989.0,8115.0,,,78348.0,,,,,1.0,1.0,,,,1.0,,0.0,,,0.0,,,,,,,270.0,,,,,1281.0,,,,,,,,,
1015614,Москва,Москва,40,M,2023-08-01,7971.0,62328.0,15765.0,,209300.0,3951.0,3600.0,425220.0,16698.0,52968.0,,,,,44571.0,,,1.0,,1.0,,,,,1.0,,,,0.0,,,,,,396.0,,786.0,,,,,21258.0,,,,,,,,,
1015614,Москва,Москва,40,M,2023-09-01,1827.0,208044.0,,,219695.0,,,,12940.0,4728.0,,,,11109.0,40191.0,,,1.0,1.0,,,,,,1.0,0.0,,,,,,,,,90.0,10371.0,,,,,,,,,,,,,,,
1041833,Калужская область,Калуга,53,M,2023-04-01,1080.0,,68883.0,1200.0,81905.0,,,,,900.0,3963.0,,,6885.0,4329.0,,,,,1.0,,,0.0,,,,,,,,1.0,0.0,,,,,3438.0,,,,,,,,,,,342.0,,,
1041833,Калужская область,Калуга,53,M,2023-05-01,,30000.0,68109.0,,133974.0,,,,2085.0,,31347.0,,,17400.0,18777.0,,,,1.0,,0.0,,,,,1.0,,,,,1.0,,,,,1500.0,,,,,,,102.0,,,,,870.0,,,
1041833,Калужская область,Калуга,53,M,2023-06-01,7323.0,5340.0,27303.0,,85341.0,,,,3208.0,900.0,235650.0,,,1728.0,3366.0,,,1.0,,1.0,,,,,,1.0,0.0,,,,0.0,,,,360.0,,1365.0,,,,,,159.0,,,,,,,,
1041833,Калужская область,Калуга,53,M,2023-07-01,111140.0,9210.0,231042.0,,49041.0,,,31482.0,,,194323.0,,,,1200.0,,,1.0,,1.0,,,,,,0.0,,,1.0,,,,,,5544.0,,8175.0,,,,,,,,,,,,,,
1041833,Калужская область,Калуга,53,M,2023-08-01,6645.0,278979.0,2400.0,1140.0,140221.0,,,,,,35235.0,,,48876.0,19632.0,,,1.0,,1.0,,,,,0.0,,0.0,,,,1.0,,,,324.0,,120.0,,,,,,,,,,,2439.0,,,
1041833,Калужская область,Калуга,53,M,2023-09-01,,13728.0,,,59563.0,,,,,,30204.0,,1320.0,15960.0,,,,,1.0,,0.0,,,0.0,,0.0,,,0.0,,1.0,,,,,684.0,,,,,,,,,,,,798.0,,,
1068166,Краснодарский край,Краснодар,41,M,2023-04-01,14237.0,20568.0,57174.0,,132728.0,50295.0,3690.0,,,69000.0,776928.0,,,,19479.0,,,1.0,,,,,1.0,,1.0,,0.0,,0.0,,0.0,,,,705.0,,,,,2472.0,,,,,,,,,,,
1068166,Краснодарский край,Краснодар,41,M,2023-05-01,7176.0,34929.0,241779.0,,226139.0,46446.0,13587.0,3390.0,,69000.0,1728222.0,38997.0,,,24372.0,,,1.0,,1.0,,,,1.0,,,,,,,,,,,351.0,,12549.0,,,,675.0,,,,,,,,,,
1068166,Краснодарский край,Краснодар,41,M,2023-06-01,20184.0,13065.0,63192.0,,196922.0,62154.0,18597.0,11880.0,,,1162984.0,,,,16076.0,,,1.0,,,,,,,,,1.0,,1.0,,,,,,996.0,,,,,,,,,,,,,,,,
1068166,Краснодарский край,Краснодар,41,M,2023-07-01,19273.0,39630.0,,,66605.0,20091.0,897.0,17160.0,,27000.0,261909.0,,,,30207.0,,,1.0,,,,1.0,,,,,0.0,,0.0,,,,,,945.0,,,,3132.0,,,,,,,,,,,,
1068166,Краснодарский край,Краснодар,41,M,2023-08-01,,,,,2397.0,24150.0,597.0,5400.0,,,3402.0,,,,2091.0,,,1.0,,,,1.0,,0.0,1.0,,,,,,,,,,,,,,117.0,,,240.0,,,,,,,,,
1068166,Краснодарский край,Краснодар,41,M,2023-09-01,1152.0,,,,269.0,20256.0,597.0,4110.0,,,2211.0,,,,11307.0,,,1.0,,,,,,,1.0,,0.0,1.0,,,,,,,57.0,,,,,,,192.0,,,108.0,,,,,,
1104727,Москва,Москва,43,M,2023-04-01,3081.0,,7497.0,,7075.0,4869.0,6240.0,11310.0,63478.0,,33663.0,,,1920.0,10857.0,,,1.0,0.0,,,,,,1.0,,,,,,,,,,153.0,,,,,,,564.0,,,,,,,,,
1104727,Москва,Москва,43,M,2023-05-01,549.0,6000.0,,,26898.0,4434.0,,24900.0,32779.0,,5451.0,,,,2790.0,,,0.0,,0.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,1245.0,1809.0,,,,,,,,
1104727,Москва,Москва,43,M,2023-06-01,7626.0,13470.0,597.0,124821.0,76654.0,,4680.0,21225.0,,,5244.0,,,4200.0,11844.0,,,0.0,,,,1.0,,0.0,1.0,,,,,,0.0,,,,,,,,3606.0,,,1059.0,,,,,,,,,
1104727,Москва,Москва,43,M,2023-07-01,375.0,19425.0,,,62034.0,,4680.0,18060.0,,,4764.0,,,1950.0,14028.0,,,1.0,,,,1.0,,,0.0,0.0,,,,,,,,,18.0,,,,3108.0,,,,,,,,,,,,
1104727,Москва,Москва,43,M,2023-08-01,6159.0,750.0,207720.0,,59635.0,,,2850.0,,,7113.0,,,,12876.0,,,1.0,,1.0,,,,0.0,,,,,,,0.0,,,,303.0,,10383.0,,,,,,,,,,,,,,
1104727,Москва,Москва,43,M,2023-09-01,24390.0,31050.0,331227.0,330.0,42014.0,789.0,4905.0,4980.0,,,,,,,18900.0,,,1.0,,,,,,,1.0,0.0,0.0,0.0,1.0,,,,,,1218.0,,,,,,,249.0,,,,,,,,,
1105789,Москва,Москва,38,M,2023-04-01,,,,,,,,,,,,,,,3333.0,,,1.0,,1.0,,1.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1105789,Москва,Москва,38,M,2023-05-01,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1105789,Москва,Москва,38,M,2023-06-01,,3075.0,,,1147.0,,,720.0,,,215367.0,,,,5643.0,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,11865.0,,,3546.0,,,,,,,,,
1105789,Москва,Москва,38,M,2023-07-01,,,16497.0,,178.0,,,420.0,,,,,,,2751.0,,,,1.0,,,1.0,,0.0,,,1.0,,,,,,,,,,,,15468.0,,,,,,,,,,,,
1105789,Москва,Москва,38,M,2023-08-01,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,
1105789,Москва,Москва,38,M,2023-09-01,,84540.0,,,293.0,,,1380.0,,,,,,,44925.0,,,,,1.0,,1.0,,,0.0,,,,1.0,0.0,,,,,,,,,18681.0,,,,,,,,,,,,
1107113,Москва,Москва,36,F,2023-04-01,31630.0,10806.0,,150.0,41086.0,13476.0,,,,,,,,,65982.0,,,1.0,1.0,,,,,,,,,,,,,,,,1578.0,537.0,,,,,,,,,,,,,,,
1107113,Москва,Москва,36,F,2023-05-01,10617.0,40500.0,,,51364.0,3744.0,,539100.0,17400.0,,,,,3450.0,10965.0,,,1.0,1.0,,,,,,1.0,,,,,0.0,,,,,525.0,2019.0,,,,,,26952.0,,,,,,,,,
1107113,Москва,Москва,36,F,2023-06-01,,13497.0,,6600.0,86509.0,4890.0,15000.0,,,30000.0,7125.0,,,,9960.0,,,1.0,1.0,,,,,,,,,,,,0.0,,,,,669.0,,,,,,,,,,,,,,,
1107113,Москва,Москва,36,F,2023-07-01,23107.0,8850.0,,750.0,108501.0,22887.0,,,,835500.0,32157.0,,39150.0,,23394.0,,,0.0,,1.0,0.0,,,,,0.0,1.0,,,,,,,,,,,,,,,,,41775.0,,,,,,,
1107113,Москва,Москва,36,F,2023-08-01,10206.0,38520.0,34449.0,,82113.0,4170.0,,52500.0,,,,,,,17595.0,,15000.0,0.0,,1.0,,,,1.0,,,,,,0.0,,,,,,,1719.0,,,,,,,,,,,,,,
1107113,Москва,Москва,36,F,2023-09-01,24396.0,19806.0,,,105443.0,,22350.0,5889.0,,,,,26115.0,,26259.0,,,0.0,1.0,,,,,0.0,1.0,,,,,,,,,0.0,,984.0,,,,,,273.0,,,,,,,,,
1116891,Москва,Москва,40,M,2023-04-01,10861.0,81120.0,,,277053.0,2961.0,12300.0,4881.0,,57000.0,,,,945.0,45038.0,3301.0,,1.0,1.0,,,,,,,1.0,,,,,,,,,537.0,4050.0,,,,,,,,,,,,,,,
1116891,Москва,Москва,40,M,2023-05-01,15714.0,45420.0,10590.0,,38424.0,,5250.0,5714.0,,163170.0,,,,5961.0,57514.0,6770.0,,1.0,,,,1.0,,,,,,,,,0.0,,,0.0,783.0,,,,1833.0,,,,,,,,,,,,
1116891,Москва,Москва,40,M,2023-06-01,1470.0,38415.0,42873.0,,25270.0,5040.0,,7189.0,,1920.0,,,,3000.0,33451.0,6148.0,,1.0,,1.0,,,,0.0,1.0,,,,,,0.0,,,,72.0,,2142.0,,,,,231.0,,,,,,,,,
1116891,Москва,Москва,40,M,2023-07-01,684.0,60180.0,,64800.0,92623.0,4401.0,11250.0,25819.0,,26700.0,2865.0,,,,103229.0,11003.0,,0.0,,1.0,,,,,1.0,,,,,,0.0,,,,,,,,,,,786.0,,,,,,,,,
1116891,Москва,Москва,40,M,2023-08-01,1701.0,36600.0,,1500.0,66082.0,,,36975.0,,,,,,,58383.0,3361.0,,0.0,1.0,,,,,0.0,,,1.0,,,,,,,,,1824.0,,,,,,,,,,,,,,,
1116891,Москва,Москва,40,M,2023-09-01,3012.0,62640.0,,,67325.0,,,85369.0,,,,,,,65286.0,2644.0,,0.0,,,,1.0,,,,,1.0,,,,0.0,,,0.0,,,,,3342.0,,,,,,,,,,,,
1117198,Москва,Москва,37,M,2023-04-01,30780.0,,,,178824.0,2277.0,,2550.0,,,,,,,6288.0,,,,0.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
1117198,Москва,Москва,37,M,2023-05-01,17341.0,12270.0,,,193562.0,,,9450.0,,,117012.0,,15120.0,8550.0,9872.0,,,0.0,1.0,,,,,,0.0,1.0,,,,,,,,,,612.0,,,,,,,,,,,,,,,
1117198,Москва,Москва,37,M,2023-06-01,6015.0,,,,227856.0,,,4453.0,,,,60501.0,,,300.0,,,0.0,,,,1.0,,,,,,,,0.0,,,,,,,,,10248.0,,,,,,,,,,,,
1117198,Москва,Москва,37,M,2023-07-01,19464.0,50589.0,,,150470.0,,,3550.0,20451.0,,91434.0,,,,39729.0,,,1.0,1.0,,,,,,0.0,,,,,,,,,,960.0,2523.0,,,,,,,,,,,,,,,
1117198,Москва,Москва,37,M,2023-08-01,20908.0,,,1050.0,68383.0,,,15090.0,,,117618.0,,,,13358.0,,,1.0,,0.0,,,,0.0,,,,,,,,,,,1032.0,,,,,,,,,,,,,,,,
1117198,Москва,Москва,37,M,2023-09-01,517.0,,,,84580.0,,,5550.0,,,,,,,9348.0,,,1.0,0.0,,,,,,,1.0,,,1.0,,,,,,72.0,,,,,,,,,,,,,,,,
1127862,Челябинская область,Магнитогорск,41,M,2023-04-01,8320.0,1560.0,12555.0,,50461.0,,3600.0,,,,2565.0,,6147.0,6600.0,18069.0,,,,1.0,,,,,,,,0.0,,,,,,,,,78.0,,,,,,,,,,,,,,,
1127862,Челябинская область,Магнитогорск,41,M,2023-05-01,3034.0,6375.0,28131.0,,83194.0,,8100.0,,,,,,,,27731.0,,,1.0,,1.0,,,,,,,,,,0.0,0.0,,,,150.0,,1638.0,,,,,,,,,,,,,,
1127862,Челябинская область,Магнитогорск,41,M,2023-06-01,16783.0,1140.0,13530.0,,57518.0,,3600.0,3000.0,,,17433.0,,855.0,,27351.0,,,1.0,,1.0,,,,0.0,,0.0,0.0,,,,,,,,828.0,,675.0,,,,,,,,,,,,,,
1127862,Челябинская область,Магнитогорск,41,M,2023-07-01,30394.0,3585.0,,,87324.0,,3600.0,,,,,3024.0,2565.0,,10158.0,,,,,,,1.0,,,,,,,,1.0,,,0.0,,,,,,4092.0,,,,,,,,126.0,,,,
1127862,Челябинская область,Магнитогорск,41,M,2023-08-01,19740.0,2940.0,20460.0,,75988.0,,7200.0,,,,1365.0,,2385.0,,20511.0,,,,,,,1.0,,0.0,,,,,1.0,1.0,,,,,,,,,3714.0,,,,,,,,117.0,,,,
1127862,Челябинская область,Магнитогорск,41,M,2023-09-01,7746.0,6525.0,50385.0,,89278.0,,3600.0,,,,7125.0,,5541.0,,14613.0,,,,,,,1.0,,,0.0,,,,1.0,1.0,,,,,,,,,4347.0,,,,,,,,276.0,,,,
1132019,Москва,Москва,42,F,2023-04-01,,,194778.0,,7380.0,,,29700.0,,58500.0,,,,,21528.0,,,,,1.0,,,,,,0.0,,,,,1.0,,,,,,7467.0,,,,,,,,,,,,,,
1132019,Москва,Москва,42,F,2023-05-01,1440.0,,5931.0,,4395.0,,,46200.0,,20670.0,,,,,37133.0,,,,,,,,,,1.0,,1.0,,0.0,,,,,,,,,,,,,2310.0,,1032.0,,,,,,,
1132019,Москва,Москва,42,F,2023-06-01,,,,,684.0,,,14400.0,,38250.0,1770.0,,,,9672.0,,,,,,,,,1.0,,0.0,1.0,,,,,,,,,,,,,,,,,1905.0,,,,,,,
1132019,Москва,Москва,42,F,2023-07-01,5296.0,19980.0,,,33236.0,,,,,5670.0,,,,,34434.0,,,1.0,1.0,,,,,,,,,,,,0.0,,,,261.0,999.0,,,,,,,,,,,,,,,
1132019,Москва,Москва,42,F,2023-08-01,,,18300.0,,10044.0,,,,,25470.0,,,11239.0,,21750.0,,,1.0,,,,,0.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
1132019,Москва,Москва,42,F,2023-09-01,,,13095.0,,18708.0,,,24330.0,,16470.0,,,,,8355.0,,,0.0,,,,,1.0,,1.0,0.0,,,,,0.0,,,,,,,,,,,1215.0,,,,,,,,,
1143225,Москва,Москва,43,M,2023-04-01,,,,91236.0,38212.0,,,70275.0,,,,75045.0,,,7645.0,,,0.0,1.0,,,1.0,,,0.0,,,,,,,,,,,,,,1116.0,,,,,,,,,,,,
1143225,Москва,Москва,43,M,2023-05-01,,88605.0,,,180014.0,10611.0,7200.0,132675.0,,,,74652.0,,,30639.0,,,,,0.0,0.0,1.0,,,,0.0,,,0.0,,,,,,,,,,8976.0,,,,,,,,,,,,
1143225,Москва,Москва,43,M,2023-06-01,,20082.0,,47190.0,208951.0,,36600.0,76890.0,,,,183501.0,,11028.0,40191.0,,,,1.0,,,1.0,,0.0,,,,,0.0,,,,,,,855.0,,,9795.0,,,,,,,,,,,,
1143225,Москва,Москва,43,M,2023-07-01,2020.0,307311.0,261444.0,,262741.0,31218.0,7800.0,195384.0,,,300.0,60351.0,,14100.0,128684.0,,,,1.0,,,1.0,,,,0.0,,,,,,,,,,13557.0,,,11400.0,,,,,,,,,,,,
1143225,Москва,Москва,43,M,2023-08-01,,242532.0,19125.0,235926.0,89485.0,27090.0,9600.0,113610.0,,,900.0,8100.0,,,84774.0,,,,1.0,,1.0,1.0,,0.0,,,,,,,,,,,,7407.0,,11796.0,1422.0,,,,,,,,,,,,
1143225,Москва,Москва,43,M,2023-09-01,,144546.0,,,126926.0,41598.0,,99960.0,,,24000.0,,,16440.0,35370.0,,,,,1.0,0.0,1.0,,,,,,,,,0.0,,,,,,,,6324.0,,,,,,,,,,,,
1147740,Москва,Москва,39,F,2023-04-01,2194.0,23775.0,407361.0,,130001.0,12882.0,66900.0,17154.0,10992.0,870.0,,47304.0,,2061.0,48915.0,,,0.0,,,,1.0,,,,1.0,,,,,0.0,,,,,,,,5748.0,,,,987.0,,,,,,,,
1147740,Москва,Москва,39,F,2023-05-01,,45054.0,76905.0,,139083.0,5304.0,16200.0,18960.0,51621.0,8928.0,9897.0,,,,31197.0,,,0.0,,1.0,,,,,1.0,1.0,0.0,,,,,,,,,,3834.0,,,,,,3027.0,,,,,,,,
1147740,Москва,Москва,39,F,2023-06-01,,3360.0,32472.0,,91096.0,13209.0,14160.0,22260.0,,166647.0,5250.0,,,,16800.0,,,,1.0,,,,,,1.0,1.0,,,0.0,,,,,,,168.0,,,,,,1113.0,,,,,,,,,
1147740,Москва,Москва,39,F,2023-07-01,459.0,91806.0,83841.0,,102411.0,13560.0,71145.0,13350.0,2250.0,21990.0,,,,,36211.0,,,,0.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,3555.0,666.0,471.0,,,,,,,,
1147740,Москва,Москва,39,F,2023-08-01,1584.0,25560.0,25269.0,,103635.0,16614.0,7200.0,651.0,,6000.0,10839.0,,,6900.0,48245.0,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,1251.0,,,,,27.0,,,,,,,,,
1147740,Москва,Москва,39,F,2023-09-01,11262.0,22864.0,64891.0,,129141.0,20926.0,10710.0,3787.0,49000.0,47910.0,17046.0,,,,64487.0,,,,1.0,,,,,,1.0,1.0,0.0,,,,,,,,,1140.0,,,,,,171.0,2748.0,,,,,,,,
1151465,Санкт-Петербург,Санкт-Петербург,52,M,2023-04-01,,18840.0,,,140090.0,,,9000.0,,,,,600.0,,10637.0,,,,1.0,,,1.0,0.0,,1.0,0.0,,,0.0,,,,,,,939.0,,,5403.0,,,450.0,,,,,,,,,
1151465,Санкт-Петербург,Санкт-Петербург,52,M,2023-05-01,9304.0,14367.0,15591.0,,189722.0,528.0,,,,,,,,,18821.0,,,1.0,,1.0,,1.0,,,,,,,,0.0,0.0,,,,462.0,,777.0,,10191.0,,,,,,,,,,,,
1151465,Санкт-Петербург,Санкт-Петербург,52,M,2023-06-01,,,327.0,,122228.0,,,900.0,,,,,,,6648.0,,,0.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,6093.0,,,45.0,,,,,,,,,
1151465,Санкт-Петербург,Санкт-Петербург,52,M,2023-07-01,18762.0,3900.0,,,55971.0,,,5400.0,,,,,,,,,,1.0,0.0,,,1.0,,,1.0,,,,,,,,,,930.0,,,,2781.0,,,270.0,,,,,,,,,
1151465,Санкт-Петербург,Санкт-Петербург,52,M,2023-08-01,12978.0,4759.0,,,85616.0,,,,,,,,,,1626.0,,,1.0,,0.0,,1.0,,,1.0,,,,,,,,,,645.0,,,,3589.0,,,,,,,,,,,,
1151465,Санкт-Петербург,Санкт-Петербург,52,M,2023-09-01,,,,,570.0,30069.0,,5550.0,,,,,,,24270.0,,,,0.0,,,1.0,1.0,,1.0,,,,,,0.0,,,,,,,,21.0,1500.0,,276.0,,,,,,,,,
1157449,Москва,Москва,55,M,2023-04-01,7530.0,8940.0,,1950.0,194947.0,5670.0,2700.0,,,10773.0,109654.0,,,,6030.0,,,0.0,1.0,,1.0,1.0,,,,,,,,,,,,,,447.0,,96.0,9645.0,,,,,,,,,,,,
1157449,Москва,Москва,55,M,2023-05-01,12667.0,18525.0,,1950.0,159137.0,4830.0,,,,7470.0,437185.0,,1080.0,,,,,1.0,,,0.0,1.0,,0.0,,,0.0,1.0,,,,,,,624.0,,,,7854.0,,,,,,474.0,,,,,,
1157449,Москва,Москва,55,M,2023-06-01,709.0,11700.0,,2400.0,220923.0,,,9000.0,,37575.0,406687.0,,,,3060.0,,,1.0,1.0,,,1.0,,0.0,,,,,,0.0,,,,,30.0,585.0,,,10917.0,,,,,,,,,,,,
1157449,Москва,Москва,55,M,2023-07-01,1842.0,15900.0,,15000.0,214699.0,,,,,,118326.0,,,,15233.0,,,0.0,1.0,,,1.0,,,,,0.0,,,,,,,,,792.0,,,10614.0,,,,,,,,,,,,
